23Skel_23Skel,23Skel_23Bulge,23Skel_31Skel,23Skel_31Bulge,23Skel_26Skel,23Skel_26Bulge,23Bulge_23Skel,23Bulge_23Bulge,23Bulge_31Skel,23Bulge_31Bulge,23Bulge_26Skel,23Bulge_26Bulge,31Skel_23Skel,31Skel_23Bulge,31Skel_31Skel,31Skel_31Bulge,31Skel_26Skel,31Skel_26Bulge,31Bulge_23Skel,31Bulge_23Bulge,31Bulge_31Skel,31Bulge_31Bulge,31Bulge_26Skel,31Bulge_26Bulge,26Skel_23Skel,26Skel_23Bulge,26Skel_31Skel,26Skel_31Bulge,26Skel_26Skel,26Skel_26Bulge,26Bulge_23Skel,26Bulge_23Bulge,26Bulge_31Skel,26Bulge_31Bulge,26Bulge_26Skel,26Bulge_26Bulge
278.96435337698665,344.1772350475327,365.5480645715904,388.2489464638147,411.6920516310673,414.12238023377625,362.098290689078,307.120783290863,420.5269196726915,424.15135552681136,418.3188807359858,413.68027638021107,398.5045345582742,418.9552897939533,260.572711612667,351.6329666126745,434.78745523472423,433.39316200924753,424.28708276878683,426.34572412595367,353.8139829971404,280.0728176563613,449.2920045825047,445.8242619873075,419.3426394354877,428.62233615426914,438.7133173007395,440.31747228779443,275.57401773141845,376.9538008286622,428.98310310028694,419.99174157391053,444.6958068045782,443.7128609942575,366.70046220882614,282.88488755188604
276.82338707203047,343.13121079074773,364.2715587236371,387.21004802418037,410.62640342249654,413.11621746896645,360.9705539766275,304.94408236903456,420.47107297487884,423.61768319881367,417.2938338504272,413.0612307205639,398.08358032482164,418.7273961952492,258.353191877395,351.10128422357957,434.32061128457246,432.7889288513728,423.88092733407734,426.23095375642276,353.4615184199212,278.4307891892799,448.5837117530998,445.53496800832704,419.5790475154911,428.9557309880498,438.13626905328243,439.8216313476066,274.31192145064244,376.66899781554736,428.18183995798347,419.41262457817817,444.06436906414234,443.03687003974,365.90686149913466,281.1591834124561
274.95701320526075,342.67060513620476,363.4588770322841,386.37688171452965,409.6902739268582,412.5530887518886,359.1773535229098,302.09750930908694,419.5726085987729,422.9517744266745,416.45651720672265,411.995491405719,397.64054520955307,418.4960368744321,256.2928068127386,350.0406176487801,433.7528110695373,432.39717393735225,423.8534017153328,426.3517842026379,353.18257288389833,276.64028041438536,448.27848195160254,445.23148757809344,419.642895347544,429.0298681259032,437.8915719905678,439.5005441487304,273.0643870344339,376.5788123191036,427.54657103894436,418.7458510525571,443.4673154019443,442.6670132218911,365.15432340539496,279.7272801905593
273.0812188382666,341.66632913230984,362.09493518865725,385.46335655964555,408.49825232062614,411.37309105104,357.1408672868117,298.86114273401114,418.3013007672029,421.6664379299669,414.59651230411714,410.34574731221875,397.5868700700851,418.3040488748012,254.9806842866294,349.35795244373287,433.25667298429187,431.8978879874748,423.5559562277451,426.20471547982214,352.7475751824315,275.37236942496975,447.9265477960717,444.7663006582381,420.3172524287759,429.6222865984422,437.9112251747556,439.59889240092684,271.96348700057456,376.2351191771175,427.77801515925324,419.0321862502461,443.61026212202995,442.94133495620605,365.52852456320835,278.7226771070172
271.63993247449855,341.4010546998217,361.8023915657055,385.66896513303664,407.80246133518403,410.7307786147238,355.9034364080704,296.9378064220307,417.6041832766079,421.2540429310683,413.6577473883923,410.00371854303813,397.33694179409224,418.18467643341285,253.18120638540503,348.8422274788179,432.988254474261,431.399270113712,423.37940666960617,425.9359306667386,352.06424422545,273.47090080709165,447.36561727749046,444.18463465347384,419.89379274001294,429.13365462778523,436.94838640854636,439.020493038617,270.3255053132344,375.29439820246574,427.26334175480645,418.4043401856819,442.7488691196837,442.26639832565843,364.75949021341347,277.33102502570654
270.21839610404675,340.3488871297842,360.25017184942817,384.53097143703667,406.22981992367846,409.2328576240094,354.7095110922449,294.8964041774435,416.2218491729468,420.3566749870079,411.9073462395595,408.8025327442601,396.90496513480576,417.69323183372285,251.02569647594157,348.1542169160321,432.4057442602889,430.87464978120784,423.4719311939597,426.1165975108698,351.7799242656747,272.2827747425425,447.17030424870705,443.9541021311341,420.25427589124206,429.416690665873,436.60191488846414,438.78787573252805,268.9340907467669,375.09211826494703,426.96771518039776,418.40334991705186,442.49133846469124,442.01314993180335,364.4134200981139,276.45022811093423
269.4916189258401,340.45775089722287,360.37625193273783,384.9986888593444,405.98595307825946,408.99122617176374,354.0222033530838,292.67873290548846,415.61386911845193,419.8975974708805,410.935998482031,408.22144447561277,396.93546971839805,417.6224965006277,249.7773204347538,347.3019992751246,432.15706840152075,430.38260249229967,423.62442563027037,426.1468097106839,351.4065235255275,270.75499777249684,447.09439128701536,443.7823150412263,419.8896988569178,429.12449280007024,435.64247817947654,438.0648266058628,267.75879567809784,374.3435135844788,426.55139973536166,418.10676002962754,442.0808748459043,441.75191176001476,363.993335428907,274.98682970871454
268.6219361386649,340.6300161788407,359.8622737932905,385.1822823608087,405.6096369992749,408.44866165082794,351.68498979305787,289.8537495708166,413.29609402599726,417.79284200143786,408.29963225589677,406.2097844856706,397.0456035176862,417.79760260445687,248.30537029829003,347.0662669443493,431.8027425410518,429.96411082805747,423.633612246432,426.32274779965456,351.1547006431618,269.41665916435574,447.2783452327045,443.7794345261013,420.54398870874894,429.84898547832165,435.81575381590983,438.37008289798524,266.7484636559749,374.35571405743116,425.33646201054245,416.98417291205425,440.93837094650013,440.8945806969122,363.03656432551503,273.10366325507135
266.453181092561,339.1539617724846,358.817566510801,384.4403568694592,403.8794510234969,407.08774981588317,350.8989708087612,288.1419072499899,412.76140463070954,417.25817580714494,406.96571240253496,405.8725464228544,397.14980573521666,417.7298808342663,246.7474106621322,346.2908624020315,431.60085447263737,430.0302962303553,423.3976356615679,426.35057515027506,350.71110769527905,268.25763293029064,446.6421840932412,443.45954649891365,420.35983751019495,429.36371657959575,434.9500784459363,437.68364766730366,265.5351636707002,373.7417853442971,424.93358630941754,416.39764352210614,440.4050225946315,440.3727852164799,362.5420037862011,271.66623060250384
265.4609539415693,338.65447740195646,357.91999821398116,383.7073061833692,402.85423703757425,405.816088385659,350.5878423890931,287.0302340629054,411.4104553066291,416.5431784171031,405.6918884539828,404.9250108424089,396.95540649441284,417.8567410352223,245.6319686400662,346.0602952310622,431.86723638030975,429.7337472279622,423.0536714785812,426.49243177603034,350.435589913894,267.03012698406627,446.34262161755703,443.2415047402444,420.0435903064554,429.3365101438903,434.23617291209433,437.18179311575386,264.03662489781794,372.85864883500903,423.506424350121,415.358065576937,439.12841667536037,439.33900457807727,361.17637956387716,269.2943266870307
264.09862847490274,338.84949508338315,357.12850146140505,383.9568212224102,401.93092487129564,405.2502655103736,349.8455152108785,285.486914154605,410.2201982255279,415.61949052423256,404.0381818987349,404.0738946715464,397.17925455029217,418.24687818922433,244.2523668143676,345.63879873602235,431.68782817213474,429.5592596290856,422.1570295202719,425.80534097056494,349.2378223110942,265.0519962044237,445.5295403942875,442.4125257966023,419.6968381945688,428.66243228581567,433.24568049047707,436.3299860325472,262.0291020203361,371.6121466390831,423.59685985122337,415.3847372735808,439.06956204617296,439.3464050625837,361.20805657664164,268.8467619989311
263.18160180746145,337.9047768488963,356.62223580651977,383.89450148056136,401.28050448992593,404.2049138516299,350.18356035113396,285.7070148280488,410.21191375226744,415.79476646748225,403.82958376303264,404.4767960178522,396.82581149779617,417.80340968804626,243.35069256784817,344.9510910294976,431.10136145098244,428.8987542415168,422.0583301340845,425.7979920246044,349.168285810553,263.9284702722364,445.1237009181394,442.19155475177473,420.25105108487514,429.12900270083657,433.0070625030277,436.24092253173654,261.75175636077824,371.8729386306327,423.1778230459047,415.04021816325326,438.2774873680831,439.0229862903072,360.62933167648646,266.9262298269397
262.56191599860205,338.13260360036736,356.6312420327418,384.6702312705577,401.02223768357044,403.60401538323185,350.03990350399476,285.1857004976368,410.4132491890087,415.37972201384747,403.6049294755256,404.49592917435467,396.0958089968745,417.3277113221372,241.02387487937415,344.0032604591526,430.56577188969834,428.4327518755515,421.85862049195345,426.0682829684968,349.2011178406655,262.9038127153384,444.77888041675993,441.74296058148735,418.86002440143403,427.84282726460333,431.1657269629308,435.0381911081365,259.45369600694704,370.61292843541884,422.15444097620275,414.20967675185375,437.28161976893927,438.0955895419331,359.8809858217196,265.75533957825974
262.9956883084036,339.08170883624,358.2112527914224,386.09172119246927,401.7065762073122,404.36244513855837,349.31683966477283,284.85577268998674,410.131112120045,415.41623748945335,403.1674535294655,404.0596529330957,396.19395032910967,417.49145127315796,240.7942323735274,344.0467866565078,430.36854500469167,428.37392974833256,421.84619495400995,426.37134095449267,348.8548114932011,261.1440441851998,444.7048489864473,442.0714105423175,419.17611444635423,428.13810259486576,431.0288313228354,434.94182031226063,258.5037591230265,370.1795866964998,421.51393023570233,413.74034251930607,436.46560662640036,437.56773767321334,359.27885216022764,264.02489265063355
262.4189404256326,339.1318570471243,358.7994184520809,387.13778245321595,401.577920643322,404.54884941914617,348.1217217363448,283.7734654659026,409.96041199500314,415.00050635615617,402.7632280259268,403.7521217211855,396.08386004457043,417.59063502218095,239.84258652638982,343.50546415510985,430.1633223147641,428.12349104953677,422.7668212297543,427.360785706968,349.06545772404263,260.91561912208255,445.0275169118572,442.42944851924676,419.31279743116545,428.00652650995636,430.69722214647555,434.5786883740862,257.2949246544747,369.9478320818828,420.2132927621582,412.6145582448649,435.1455973780763,436.5192927097147,358.2936633249825,262.15932657535376
262.5384060190031,340.4986941385553,360.1998805083441,389.0259679716752,402.8914418316333,405.4941839607906,347.2303070303168,282.966300309523,410.1986992922273,415.092608933302,402.76499027268983,403.88445373994944,396.3970674484509,418.2114168732603,238.68452281200146,343.1223574628597,430.48557258491877,428.510093705917,422.37940759015174,426.93761564218545,348.79092333322626,259.53816623796894,444.3239573389256,442.07395196902826,418.7656232726277,427.64010905585104,429.6424278888081,433.8459893893227,256.21459287066654,369.3251468039662,420.1144058405972,412.43812674800944,434.82425676521143,436.3212615762488,357.5798018161078,260.2925872557909
262.38957265551426,342.03836684530916,361.9800690711634,391.2254755539315,404.4420225074528,406.92417866484436,346.1042423727506,282.0527306668782,410.39898619187954,415.1532914035994,402.8228694133235,403.1290808830208,395.62724160462966,417.6640651670268,238.0005967931758,342.6705037287351,429.5186020372267,428.1762925669462,422.5035816016426,427.15281966996315,348.7010806716537,258.9238847683533,444.4623156055882,442.1278390876102,418.4768984950332,427.3494539316022,429.05820638586806,433.6326545785751,255.1111305005641,369.20268300645154,418.57363492987224,411.04873512495453,433.1063851455728,435.2874140565106,356.3959955487008,258.8341885201954
261.647618451367,343.5057767747368,363.1047529183686,392.2876833230174,405.4848405523939,408.6137913823978,344.5125822961935,281.03050698981525,410.57223758061275,415.4728281903844,402.70175800953206,402.8429111335756,395.9953352991731,418.30632830131833,237.31273819453392,342.6210612370196,429.6293744427121,428.3294367820773,422.38353575821134,427.2625493271987,347.92078989135007,257.5666228716378,444.12800028023406,441.92203991752086,418.24041528922845,426.9830436582831,428.2083792210547,433.135425595085,254.45900182351858,368.4088821899911,417.6348386763884,410.1301948612453,432.3871612770459,434.56383192745,355.35189701975617,257.1043556531312
260.4093478538553,343.934047911425,365.021644279563,393.7945954398417,406.4384060783905,410.2431049670173,343.5769931855461,280.12795682045777,410.7534024498899,415.6085639727612,403.1084834248468,402.9481545233448,395.9603663498135,418.43411931373254,236.36604645716025,342.289352859998,429.3385621489936,428.3487339828693,422.4487590722506,427.4763666740313,347.41155976499414,256.84690414013573,444.1830705066154,441.99738770428803,418.15336304383146,426.7270108865379,427.81483682526385,432.82890775209876,253.24649030854755,367.9954044210805,417.34611522313486,410.106162160105,431.8935837673817,434.190287637589,355.4719032411217,255.6144756488989
261.43069553828565,346.5290380578745,367.5085865503471,396.39623808629057,409.1763051506567,412.9309794094206,341.8995735585345,279.7525230141303,410.34792128092573,415.62332989139014,403.02800461100657,402.6623008740707,395.5755477663783,418.7222396684721,235.56591285657564,341.7544893501686,428.8954653594142,428.21616552361326,422.6785576655138,428.0171012106659,348.0776352862775,256.5225800885366,444.29871180630903,442.3277672771127,418.14461300659536,426.78440365671224,427.4259892594546,432.74525990079053,252.78104047217,367.8775826058822,416.8321198152131,409.60399840385554,431.04633744023096,433.6357164279685,354.96652529790515,254.02982586480377
261.3500282533653,348.0639538436854,369.34869079276257,398.1761600946003,410.8693994638901,415.14396544000954,341.4108726878714,279.195652850249,410.654763181121,415.86812220093776,403.8207214652174,402.67237982470175,395.1877950752167,418.2580996548341,234.29205351339596,341.38583233301614,428.05016691438533,427.67619135583976,423.2089127543438,428.67676531652864,348.14459642533797,255.62986967371455,444.1924849275008,442.34624574181896,417.7615957205119,426.3041062986572,426.6482138371393,432.4680996537816,251.96553242854236,367.3216079773551,415.9588971943074,408.8719354553254,429.88859728003285,432.70217460353535,354.118412804227,252.822021973013
261.0650586599074,348.7057282636229,370.9238753837226,399.41016325751514,411.69850478475627,415.8767772334555,340.918135081813,279.90243654910773,411.062495650769,416.328479207333,404.18123692027467,403.2128575603572,395.0751362310018,418.76673439257416,233.98310644229466,341.42098248727734,428.3462752356564,427.91480857628284,422.35055242589044,427.948783627345,347.4746799650122,254.107886838415,443.3204503674197,441.40609531192155,418.04869478060556,426.3095955835925,426.6172608018159,432.2692379476319,251.2241021234299,366.8327377969899,415.36820513174877,408.3550815480525,429.3779369619198,432.8532468063385,353.4831949057178,251.37592710900518
261.6766538214056,350.1973030051513,372.78100104089737,401.3237765038096,413.1580915298348,417.37224006205565,339.5922286335109,279.8975462574505,410.6615501092228,416.17588073856695,403.88274595891977,403.0263739647872,394.87159146410926,418.8244028524217,233.1813696984093,341.12786445246735,427.9697883145222,427.6565025103679,422.2730096835097,428.230920994412,347.09259376444294,253.52831308134384,442.8694429626353,441.2617401151097,416.958438754071,424.9633934929834,425.0146814874215,431.022176072874,249.13794206802908,365.7714507095192,414.9261564789252,407.78060059054485,429.03532144513406,432.32821004651476,353.2998259578458,250.08637045534658
262.7585356337938,351.082839763185,374.1923858949651,402.94998792686346,413.8879656347412,418.27648290299084,339.43381003754575,281.0591925425355,411.16055813680424,416.7542879023274,403.9383098846988,403.6119259803144,395.28941455615995,419.6735377897098,232.98973224870366,340.91028642725104,428.12023367933494,428.676568349689,422.74738467327035,428.9153397042088,347.58820139699316,253.25875068622233,443.2784928325164,441.643189760182,416.7966912908652,424.8515321452511,424.8519260607545,430.97939054282966,248.91292504181368,365.3815898852164,414.343069629205,407.2008548286018,428.38179335089814,432.05837643861935,353.08180542949447,248.78429913960406
262.85165712786915,351.33253223337886,375.34514008281735,403.73555958229787,414.30684776419747,418.63893273497195,338.346553159275,281.1484288183319,410.57666817833535,416.23290282437995,403.4923035126534,403.24380404294567,394.9390998877205,419.46760098690976,231.97349878030494,340.6763688123266,427.7849589575212,428.3119088574476,422.7459063270287,429.1976973009731,347.4563875874795,252.771942285124,443.4694242459598,441.79188939160684,416.8502490183905,424.5900941016372,424.33626556995205,430.6519846670671,248.20388488762677,365.10732476546076,413.835766083146,406.9113776085132,427.73833091575494,431.5800713359936,352.7187398154866,248.3779416561541
264.1729429703099,352.33719073601577,376.89004562259333,405.1603734535009,415.0562455472289,420.03913748319616,336.40138863005456,280.7994122511891,409.55642972146995,415.1672150269539,401.11728005484093,401.69820636931865,394.61482774365527,419.6028613756725,231.09425727908675,339.8794574819118,427.24529945557265,428.147883593829,422.74674108245057,429.38185342880075,347.5338944306649,251.96315537880466,443.4657582479992,441.7322223640647,416.2068755134788,424.14147989532995,423.369534282419,430.02100863940905,247.0398364394714,364.2297911452778,413.2516686749013,406.5375799955681,427.27131594501515,431.4055930269203,352.9189348143033,247.07031623167268
264.0594071565459,351.98939777307737,377.2019702094697,405.641721523966,414.5183414263287,420.1848640965304,333.95197640113213,279.57488126343657,408.1896063775558,413.5495931414664,398.7774265603399,400.01247147257436,395.15569199936266,420.17120958555756,231.52938104645824,340.6938451097253,427.5862769405065,428.4323157639741,422.35495905374603,429.3982360622019,347.5056399233447,251.3568344461869,442.9715744309975,441.2777324403803,416.08936189029134,423.8359994452612,422.98409947422454,429.8951670242611,245.9270931925614,363.690308108372,413.2880439935824,406.5495650724262,427.16498571580905,431.55699676915157,353.00003581208426,246.7578197752143
265.66304726740987,352.8809701807274,378.41335782584514,406.6766815319084,415.097289989248,421.01091928287735,331.8337294923224,279.3554729372126,407.28937010712826,412.3395719639696,396.9528513959545,399.23743431242127,395.30738080532865,420.6984249094092,230.8516279197199,340.6896194833893,427.35781521564206,429.0717088660804,421.7366684105193,428.80943133807585,346.8590987737617,250.1744569464491,442.09954642192065,440.56123091291755,414.71428681008354,422.3444765212728,421.7136883408861,428.57191185376155,244.68757593107588,362.4097592800307,412.37886059977416,405.6807912421235,426.38893468058535,430.8421209262225,352.46780999300177,245.2498818345288
265.32601405812386,352.20396378204623,378.8206384948379,406.4582776941586,414.6014882240352,420.5315757106978,329.7061761683597,279.1373296409172,405.8727403589156,411.0275465486992,394.59374086540186,398.00158651488977,395.0407860793978,420.8269650682898,229.8273292659843,340.3653989395926,427.3545003263222,429.0062537487709,421.5011850389153,428.96018212339226,346.23625177704037,249.28857681030175,442.23983493169186,440.70375569787296,414.9037616385541,422.5710797064964,421.7678155948998,428.833070132118,243.95407761312038,362.28457852301716,412.54399569162854,405.6081471342837,426.6396465116751,431.35656997488496,352.78655359068506,244.82486343248067
263.5642154483102,350.94485355254926,377.84121175641036,405.0959091470512,413.66016262813577,420.11242476868665,328.3931074315654,279.8129300766182,404.97034342488945,409.8202598665849,392.9952509588743,397.91324285188824,395.0049692908613,420.83152965943606,229.59750812765046,340.4617683050259,426.7596185466442,428.8717051845456,421.2562705104678,428.8198012273951,345.97565208799307,248.33077471933217,441.495377612182,440.1188179251146,414.0433919077405,421.3444218693956,420.63923224029423,427.7753177059876,242.65308411561273,361.1193166264253,412.2310270484147,405.2971126059059,426.2558004811539,431.36251426190614,352.74899333750335,243.62214506808155
262.557598118038,349.3529488132278,377.15045469807364,403.53406078262213,413.0675283631959,419.34226842988613,326.5800028146234,280.79290774158136,404.07510395856553,409.2198854597034,392.2409342513561,398.03418437876223,393.9040754038246,420.31966385246585,228.8379191347431,339.8821190320299,426.01349433596505,428.1414695887458,421.3545081223452,429.01542220080495,346.04094045390076,248.26823769798793,441.53483860054075,440.2553984719616,414.56077813292245,421.7334030262234,421.22039622583947,428.3385917712574,242.3786478255399,361.4932793559985,413.1555260415891,406.22744921587304,426.9186819785956,432.0567057787812,353.5056765861128,243.87955687975617
260.9510709343583,347.5470313826718,375.6316216159475,401.53097937128285,411.30253736348607,418.1723414622107,326.04346879394257,282.0059501988441,403.809145501746,408.9935338494768,391.96417422099324,398.1048758511516,394.39817082644606,420.6945435077733,228.35382161148019,339.6903575464578,425.9331077132284,428.5500273509801,421.0785630449402,429.04290036834084,345.5077147762841,247.4204044034335,441.24800148612974,440.13230409986284,413.68391192103115,420.7861905821279,420.31265388332446,427.78861625123056,241.18895252000624,360.27691951051446,412.0379610107439,405.1840681907956,426.12584513381603,431.5350197966962,353.18092258395967,242.69263906623266
260.1595367909823,346.01324318143793,375.06302438242506,400.521678177236,409.18457796976526,416.6018152402428,323.89546851932585,281.5665943609473,402.5762055803738,407.8681266064219,390.88494365595795,396.97371326224624,394.1234832014007,420.7742173858144,228.2729936764056,339.8133332225088,426.08298011589704,428.7401667622986,420.35943856784627,428.88729720863904,344.93807378032255,246.24681545659735,440.66903298206967,439.8226787056355,413.17584945629585,420.1378369609255,419.39186874244746,427.0897579312565,239.68748011830718,359.8788291578693,412.44957755307377,405.66951217508023,426.56811464863733,432.0014568431044,353.53630490540644,242.72363490965296
258.7365099388258,343.2211340090326,372.9432767438926,398.1355963701457,406.7057544862071,414.03343635278986,322.6366638878654,281.409837374905,401.35496561768656,407.595177651879,390.6607057009251,395.96409705962424,394.176237145096,421.0210462211081,228.21412972417247,339.8063060236401,425.6580070844942,428.8098612600904,420.6191279908379,429.1960830318433,345.2115555917758,246.3923921988949,440.783549759478,440.04776783409704,413.04505605028714,419.8811860076488,419.26109281552624,427.1135789550475,239.6476051174249,359.3079281251125,412.6149957073895,405.8224394981659,426.69346088703026,432.34358410305896,354.03955719071797,242.0950294046478
258.47452630045484,341.17588398741583,371.25781302536063,395.4468940649162,403.98594381809403,411.78732598693955,321.5434773144287,281.2074535805582,400.45682554136056,407.2443843290161,390.15080259868625,395.3013009117935,392.76161207556146,420.0946188447503,226.46456640116156,338.47817339605024,424.60044216838304,428.0082878073787,420.02802932389295,429.05696509178534,344.55135907266424,245.81969776626474,440.5713151844187,439.4480382792449,412.65521552490316,419.2871272580664,418.7159905992803,426.5075763559492,239.15906104018748,358.5413114322003,412.7415362566891,406.02555037001525,426.92564004691474,432.783846695871,354.61304348652703,242.13058847233634
257.8580733073059,339.8008961586223,369.96002552209865,393.63816639271886,401.9905306512121,410.4667822224558,321.1384805671755,281.8289204182205,399.49776794294604,407.03761355219945,389.7012354105253,394.5954364794001,393.385727345209,420.8988596377982,226.7567262226772,339.25485769977297,424.8657110072381,428.2707163111252,419.69110381693037,429.3856858893426,344.56785012855727,245.05592855597905,440.4863450504651,439.4152044421774,412.9144469863156,419.4807349421229,418.7963473555439,426.77436139672966,238.8585405008132,358.57286152437644,413.25642356364204,406.4431731087656,427.14551700587566,433.471750877102,355.29491969878757,242.59013645738412
