23Skel_23Skel,23Skel_23Bulge,23Skel_31Skel,23Skel_31Bulge,23Skel_26Skel,23Skel_26Bulge,23Bulge_23Skel,23Bulge_23Bulge,23Bulge_31Skel,23Bulge_31Bulge,23Bulge_26Skel,23Bulge_26Bulge,31Skel_23Skel,31Skel_23Bulge,31Skel_31Skel,31Skel_31Bulge,31Skel_26Skel,31Skel_26Bulge,31Bulge_23Skel,31Bulge_23Bulge,31Bulge_31Skel,31Bulge_31Bulge,31Bulge_26Skel,31Bulge_26Bulge,26Skel_23Skel,26Skel_23Bulge,26Skel_31Skel,26Skel_31Bulge,26Skel_26Skel,26Skel_26Bulge,26Bulge_23Skel,26Bulge_23Bulge,26Bulge_31Skel,26Bulge_31Bulge,26Bulge_26Skel,26Bulge_26Bulge
0.0,329.18295305050765,392.61537281145394,428.57302658630243,418.94893312554285,418.3259154858035,329.18295305050765,0.0,413.68106427857117,422.1588468699897,413.3493073649487,405.0915804561127,392.61537281145394,413.68106427857117,0.0,316.96823809157473,433.6389797458915,431.57465202164997,428.57302658630243,422.1588468699897,316.96823809157473,0.0,448.7312396184864,442.1375989960281,418.94893312554285,413.3493073649487,433.6389797458915,448.7312396184864,0.0,332.6667489986905,418.3259154858035,405.0915804561127,431.57465202164997,442.1375989960281,332.6667489986905,0.0
0.0,329.4335425021411,393.10097793650766,429.056390693571,419.45001724188836,418.1250826972034,329.4335425021411,0.0,413.7534649946973,420.00748210912013,409.9904777698922,403.56045564892236,393.10097793650766,413.7534649946973,0.0,317.74302612081465,431.51888389555086,432.26758042332176,429.056390693571,420.00748210912013,317.74302612081465,0.0,447.1515663136717,440.35915123884126,419.45001724188836,409.9904777698922,431.51888389555086,447.1515663136717,0.0,332.060634081355,418.1250826972034,403.56045564892236,432.26758042332176,440.35915123884126,332.060634081355,0.0
0.0,328.1361748780499,392.9543268623587,429.1630296177688,418.54578219246486,417.4496658538283,328.1361748780499,0.0,411.26878584184936,417.72241367548446,407.1159209801532,402.3321860193146,392.9543268623587,411.26878584184936,0.0,317.184119155136,431.5737481647127,431.8685471269771,429.1630296177688,417.72241367548446,317.184119155136,0.0,446.96487851683094,441.75761638043883,418.54578219246486,407.1159209801532,431.5737481647127,446.96487851683094,0.0,332.3542203440074,417.4496658538283,402.3321860193146,431.8685471269771,441.75761638043883,332.3542203440074,0.0
0.0,323.70830021793074,392.11423245514897,427.2584590978527,416.4878094332055,415.7954111640625,323.70830021793074,0.0,409.3197695757845,415.9544633127109,404.0443710346329,402.0301653039807,392.11423245514897,409.3197695757845,0.0,318.37678586860443,429.99436883193073,431.45161949378786,427.2584590978527,415.9544633127109,318.37678586860443,0.0,445.72268690130653,440.7274387716501,416.4878094332055,404.0443710346329,429.99436883193073,445.72268690130653,0.0,331.9139164589783,415.7954111640625,402.0301653039807,431.45161949378786,440.7274387716501,331.9139164589783,0.0
0.0,320.22203371344875,391.0191335516521,425.3190046486339,416.98770493662977,417.2012848353865,320.22203371344875,0.0,407.6687897671332,414.9913960293961,403.9752422372185,403.1877840484206,391.0191335516521,407.6687897671332,0.0,318.10022389723565,429.47906629663777,430.93237737369765,425.3190046486339,414.9913960293961,318.10022389723565,0.0,445.9446195854967,441.1664213917445,416.98770493662977,403.9752422372185,429.47906629663777,445.9446195854967,0.0,333.576075270572,417.2012848353865,403.1877840484206,430.93237737369765,441.1664213917445,333.576075270572,0.0
0.0,317.8163353520804,389.5795996030182,423.2851924315372,414.13569198908124,414.8897262249787,317.8163353520804,0.0,407.37264720319536,414.69542441928974,402.49021761531833,402.2554104586007,389.5795996030182,407.37264720319536,0.0,316.8890926387659,428.88773271019323,431.43621734915695,423.2851924315372,414.69542441928974,316.8890926387659,0.0,445.6943175254901,440.33852308362316,414.13569198908124,402.49021761531833,428.88773271019323,445.6943175254901,0.0,333.94404735631343,414.8897262249787,402.2554104586007,431.43621734915695,440.33852308362316,333.94404735631343,0.0
0.0,311.27657032268945,386.62019583470794,421.645322241019,411.8116296427449,413.5174525609271,311.27657032268945,0.0,405.6142682545192,412.3133499438142,401.22569937364045,400.97762325761266,386.62019583470794,405.6142682545192,0.0,317.79726456476885,428.6413462872589,431.055507552288,421.645322241019,412.3133499438142,317.79726456476885,0.0,443.7457718565832,440.87125581975783,411.8116296427449,401.22569937364045,428.6413462872589,443.7457718565832,0.0,333.3251308364355,413.5174525609271,400.97762325761266,431.055507552288,440.87125581975783,333.3251308364355,0.0
0.0,306.6951012919883,384.33835091733533,418.1460392981349,409.26273510392537,410.75317851558964,306.6951012919883,0.0,404.63852094849796,412.23815686059794,400.61139524567676,399.16562889853265,384.33835091733533,404.63852094849796,0.0,317.7313946488815,426.3149584014671,431.35833688337124,418.1460392981349,412.23815686059794,317.7313946488815,0.0,444.3055237477355,440.86794873716826,409.26273510392537,400.61139524567676,426.3149584014671,444.3055237477355,0.0,332.6670807081299,410.75317851558964,399.16562889853265,431.35833688337124,440.86794873716826,332.6670807081299,0.0
0.0,302.1873284377719,380.1036888151101,414.5711223176511,406.2987752024572,409.04669094741047,302.1873284377719,0.0,402.1693671521971,411.8799832207115,399.12012193390854,397.8521802399226,380.1036888151101,402.1693671521971,0.0,316.171113919009,424.93995349513295,430.4008027116979,414.5711223176511,411.8799832207115,316.171113919009,0.0,442.77065687846664,440.6217848974039,406.2987752024572,399.12012193390854,424.93995349513295,442.77065687846664,0.0,333.8828057906341,409.04669094741047,397.8521802399226,430.4008027116979,440.6217848974039,333.8828057906341,0.0
0.0,300.1561239886422,377.90292586199666,411.86088107927344,403.93666382773114,408.63983032211337,300.1561239886422,0.0,403.3292664807981,411.31987891972955,398.2125322846545,396.85836963533734,377.90292586199666,403.3292664807981,0.0,316.99576077924206,425.84179935933554,430.9174724831457,411.86088107927344,411.31987891972955,316.99576077924206,0.0,442.9170121721541,440.725882857767,403.93666382773114,398.2125322846545,425.84179935933554,442.9170121721541,0.0,334.01941503246064,408.63983032211337,396.85836963533734,430.9174724831457,440.725882857767,334.01941503246064,0.0
0.0,297.80040904479205,377.4008352302799,410.39162130201896,399.5205706069987,406.80736783047695,297.80040904479205,0.0,401.61694770291274,411.64847700692167,396.2724847985758,395.91087361700914,377.4008352302799,401.61694770291274,0.0,318.98954303501944,424.33510449787457,430.7673265626534,410.39162130201896,411.64847700692167,318.98954303501944,0.0,442.08388497257977,440.7625629819072,399.5205706069987,396.2724847985758,424.33510449787457,442.08388497257977,0.0,334.3248564092941,406.80736783047695,395.91087361700914,430.7673265626534,440.7625629819072,334.3248564092941,0.0
0.0,294.7206733078906,374.4622184017365,407.55096568955827,397.1379447014308,404.9224115485027,294.7206733078906,0.0,399.3299380721856,411.07380686489824,394.9683544012689,395.75208102264685,374.4622184017365,399.3299380721856,0.0,316.7457672864201,423.36854038139955,430.0262092076695,407.55096568955827,411.07380686489824,316.7457672864201,0.0,442.5900271972063,440.98059520988915,397.1379447014308,394.9683544012689,423.36854038139955,442.5900271972063,0.0,334.65763173190527,404.9224115485027,395.75208102264685,430.0262092076695,440.98059520988915,334.65763173190527,0.0
